"restoName","restoId","title","content","rating","dateOfVist","ratingDate"
"Le Pic Vert","3193637","Bof","Quelconque…et pour finir cher.
Service peu agréable.
Brocolis avec un goût de pas frais …
Non première et dernière fois …",3,,"June 16, 2021"
"Le Pic Vert","3193637","Menu chasse","Nous avons mangé le menu chasse. Tout était parfait, repas, service. Nous recommandons et y reviendrons.",5,,"October 15, 2020"
"Le Pic Vert","3193637","Au top ! Bonne adresse!","Sympathique équipe ! Toujours une bonne adresse! On y mange très bien, la carte est variée et beaucoup de produits frais de La région !",5,,"August 2, 2020"
"Le Pic Vert","3193637","Une cuisine très fine dans un cadre","Servis rapidement avec le sourire, nous avons dégustés des plats simples faits avec amour et les meilleurs ingrédients.
Du début à la fin, tout est parfait.
A ne pas rater !",4,,"December 13, 2019"
"Le Pic Vert","3193637","Endroit sympa jolie terrase l'été.","Accueil sympa, très jolis plats de saison, assiette copieuse. Très joli menu chasse en automne. Le tartatre de cert etais excellent et très bien présenter, les filets de perche très bon, ainsi que la sauce tartare qui les accompagnais.",4,,"November 2, 2019"
"Le Pic Vert","3193637","Dîner en famille","Nous avons très bien mangé.Service et qualité super.Une belle terrasse.Acceuil chaleureux.Nous nous réjouissons déjà pour la chasse cette automne.",4,,"July 25, 2019"
"Le Pic Vert","3193637","Super jolie carte et bonne cuisine","La carte est très varié, viande, poissons, pâtes etc ... pour tous les goûts. Le personnel est super agréable ! La qualité des plats au top ! Toujours un plaisir !",5,,"July 21, 2019"
"Le Pic Vert","3193637","Sympathique endroit et jolie découverte. en gruyère.","En ballade à pieds dans la région, nous avons mangé sur la terrase de ce sympathique restaurant, l'accueil avec le sourire, malgré qu il étais 13 h 30 et que la cuisine fermait. Nous avons quant pu y mangé à la carte sans soucis, ce qui est un magnifique geste et qui deviens rare ce que je me permet de relever. Un grand merci à la patronne ainsi qu'aux personnels tous fort agréable. Les quatres plats differents que nous avons pris le roosbeef, le jamabon de la borne, la salade de crevette géante ainsi que le filet truite de neirivue étaients tous très bon, de belles assiettes bien achalandées et des prix plus que correct. Un grand bravo et nous reveiendrons prochainement avec grand plaisir dans ce joli endroit.",5,,"June 3, 2019"
"Le Pic Vert","3193637","Une adresse à conserver","Repas en famille avec enfants et grands parents, nous avions une table proche de l’aire de jeux à disposition des petits.
Personnel très agréable, et à l’écoute des clients.
Plats très bons , que ce soit brochettes, poisson ou macaronis de chalet...
et pour terminer le café gourmand avec obligatoirement crème double et meringue",5,,"May 5, 2019"
"Le Pic Vert","3193637","Very warm welcome, extremely helpful, good food and very child friendly","Situated next to a secure children's playpark this is ideal for family lunches. Extremely warm welcome and pleasant, helpful staff. Food was good, prepared and presented with attention to detail and with delightful touches. A thoroughly enjoyable experience.",5,,"April 21, 2019"
"Le Pic Vert","3193637","Warm welcome and very good food!","Meilleures émincé zurichois et rosti que j'ai mangé depuis Longtemps ! Very warm welcome and also the best émincé zurichois and rosti I have eaten in a long time, even if it is in the Suisse Romande!",5,,"February 22, 2019"
"Auberge de la Halle","1094920","Super accueil!","Nous avons eu un très bon accueil! Serveuse adorable, souriante et efficace. Merci Giovanna 😉 Repas très satisfaisant!",5,,"April 16, 2022"
"Auberge de la Halle","1094920","Excelente descubrimiento","Hemos venido en familia y ha sido una excelente eleccion. Foundue y raclette espectaculares. Rostie tb buenisimo. Vale la pena aunk un poco caro como es normal en suiza",5,,"April 10, 2022"
"Auberge de la Halle","1094920","Anlässlich einer Motorrad Tour mit unserem Chapter gingen wir probieren und reservieren. Der Patron war sehr gastfreundlich un","Überdurchschnittlich grosser Einsatz des Gastgebers. Er reservierte sogar extra Parkplätze für unsere Motorräder. Auch bekamen wir jeweils sofort Antwort auf unsere Mails. Das Preisniveau ist sehr breit, sodass für Alle was dabei ist.",5,,"April 3, 2022"
"Auberge de la Halle","1094920","Simplicité ❗️❗️❗️","Parfait tout en simplicité on se croyait chez des amis.Très bon accueil,excellent rapport qualité prix rien a redire.
Allez y les yeux fermés",5,,"January 8, 2022"
"Auberge de la Halle","1094920","Fondue","Fondue très bonne et les desserts.... très bon aussi. Service rapide et chaleureux,
Le top pour finir une sortie entre amis.",5,,"December 8, 2021"
"Auberge de la Halle","1094920","Escapade en Suisse","Gruyères,1ére étape d'une balade en Suisse entre amis.Nous avons eu un très bon accueil dans ce restaurant où nous avons opté pour un menu ""local"" avec une fondue moitié-moitié qui était délicieuse,le service très agréable,peu d'attente.
Restaurant simple et des tarifs corrects.",4,,"October 18, 2021"
"Auberge de la Halle","1094920","1ère fondue de l’automne😉","Sans réservation, nous avons pu avoir une table en terrasse. Nous avons pris la fondue moitié-moitié aux bolets, pour une personne (on avait les bains après). Notre première de cet automne. Elle était très bonne. Joli cadre. La serveuse serviable et sympa. Le cadre est magnifique. Par contre il faisait un peu froid alors on amis les couvertures sur les genoux. Je vous conseille",4,,"October 10, 2021"
"Auberge de la Halle","1094920","Ausgezeichnete Küche","Die Auberge de la Halle führt eine vielfältige Speisekarte mit herrlichen Speisen (z.B. Fondue in verschiedenen Arten). Wild im Herbst ist zu empfehlen. Die Küche leidet auch nicht unter dem Andrang von Touristen, wohl aber manchmal der Service.",5,,"September 19, 2021"
"Auberge de la Halle","1094920","Fondui en Gruyeres en familia","Comes bien. No pudimos terminar la fondui para tres y éramos 4. El pueblo bonito y las vistas de la terraza donde comimos hacia el pueblo espectaculares. Como pega tal vez el precio. 25€ por persona y la jarra de cerveza 6€.",4,,"August 30, 2021"
"Auberge de la Halle","1094920","Où est le fromage ?","Les produits sont bons et le service agréable. Le gros bémol sur la planche Gruyerienne que nous avons pris eh bien… c’est sur la quantité du fromage ? Nous sommes pourtant dans la ville adéquate. 4 pauvres petits morceaux de fromages pour l’énorme quantité de viandes que nous avions c’est un peu ridicule… surtout quand on prend une planche GRUYERIENNE dans la ville de GRUYÈRE… c’est dommage.",2,,"August 19, 2021"
"Auberge de la Halle","1094920","Nous n'avons jamais reçu notre commande","Après 1 heure d'attente sur nos 3 fondues nous avons demandé ce qui se passait. Les tables arrivées après nous étaient toutes servie et le service était étonné que nous n'avons pas averti avant. Résultat nous n'avons pas mangé.",1,,"August 5, 2021"
"Auberge de la Halle","1094920","Accueil et service au top ! Fondue délicieuse ! Foncez !","Nous avions reservé une table pour 2 personnes et sommes arrivés bien en avance de l'heure reservée, mais nous avons quand même été super bien accueillis. On a été placé sur la terrasse, très agréable et ombragée.
Nous avons pris la fondue au vacherin, une belle découverte !
Une petite coupe en chocolat remplie de crème double est servie avec le café, nous avons beaucoup apprécié cette attention !
Le service était super, rapide, efficace !
Félictations à notre serveuse, Nadia, très souriante et réactive, qui a été aux petits soins avec nous !
Nous avons vraiment passé un agréable moment pour notre pause de midi lors de notre visite de la Gruyère.
Nous recommandons vivement !",5,,"July 20, 2021"
"Auberge de la Halle","1094920","Old Granary","We enjoyed a very pleasant lunch outside on the terrace. Our waitress only spoke French, however was quite friendly and tried hard to communicate with us. We had the moite-moite fondue which was served with boiled potatoes, bread, pickles, and preserved onions, and a piece of the cheese pie which although oozed fat, was luscious, the piece being more than enough for one person with a moderate appetite.

We can’t compare the fondue with other restaurants in town but everyone in our group was satisfied with this one. Make sure to take a look at the original wall fragment which borders the street from the terrace; it served as a means to measure the amount of grain being sold.

We also appreciated that they had real menus and that we didn't have to use a QR code to determine what to eat.",5,,"July 3, 2021"
"Auberge de la Halle","1094920","Great lunch","My wife and I had lunch here on a sunny day. The food was very good, the service friendly and timely. The restaurant has also some local delicious beers.",5,,"May 30, 2021"
"Auberge de la Halle","1094920","FONDUE","Le service a été super, bienveillant, on sentait l'envie de travailler et de faire plaisir. La fondue, que dire, sinon qu'elle était divine ! La couac, pas de soleil en terrasse avec 15 heures pour se réchauffer un peu.",4,,"April 25, 2021"
"Auberge de la Halle","1094920","Un restaurant traditionnel","Un restaurant traditionnel typique qui propose des morilles farcies qui valent largement le détour! A recommander!",5,,"October 9, 2020"
"Auberge de la Halle","1094920","très sympa","Endroit très sympa, les serveuses que nous avons eu étaient agréables et aux petits soins.
Il n'y a pas de menus enfants mais le poulet frites ou pâtes convient très bien. Chaise haute disponible également.
La fondue moitié moitié et la raclette étaient délicieuses.",5,,"August 23, 2020"
"Auberge de la Halle","1094920","Moyen","C’est notre point de vue français qui justifie sans doute cette notation un peu sévère mais avec notre pouvoir d’achat nous avons trouvé le rapport qualité prix très moyen.
A noter l’absence de menu enfant.
J’ai été déçue par la fondue moitié moitié, que je me réjouissais par avance de tester, je l’ai trouvée nettement moins goutue que celle de Savoie (sorry!).
Accueil très aimable en revanche.",3,,"August 21, 2020"
"Auberge de la Halle","1094920","Gute Küche, mittelmässiger Service","Das Essen war gut, der Service jedoch nur mittelmässig (wir kamen gegen 14 Uhr und obwohl einige Tische frei waren, mussten wir lange warten. Dann war die Kellnerin nicht sehr freundlich und wir mussten erneut lange warten). Wie alle Restaurants in Gruyères ist die Aussicht dafür sehr schön.",3,,"August 12, 2020"
"Auberge de la Halle","1094920","Nicht Schlecht!","Die Bedienung und das Essen ist sehr Befriedigend! Leider konnten die Angestellten fast kein Englisch. Die Aussicht ist Wunderschön! Das Essen ist für mich fabelhaft, aber die Kosten schrecken einem sehr ab! Z. B. Trüffel Fondue 2.Personen- 34Fr.-unten im Bild. Darum Bedienung 4/5 Kosten3/5 Einrichtung5/5 Qualität 5/5 Wc’s wahren Sauber. :)",4,,"August 2, 2020"
"Auberge de la Halle","1094920","Très sympa","Cadre très sympa pour déguster une fondue moit-moit. Bon rapport qualité prix et serveuse sympa. N'hésitez pas à vous y arrêter pour dîner ou déjeuner.",5,,"July 28, 2020"
"Auberge de la Halle","1094920","Très bien","Nous y avons mangé les morilles farcies avec du riz. C'était excellent ! Cependant, quelques légumes n'auraient pas été de trop dans une assiette à 42 CHF tout de même. Nous avons beaucoup apprécié de pouvoir boire des bières locales. Une très bonne adresse à Gruyères!",4,,"July 13, 2020"
"Auberge de la Halle","1094920","Gut bürgerliche Küche","Gut gelegenes Restaurant inmitten des Dörfchens. Freundliche Bedienung und gutes Essen für einen fairen Preis.",4,,"July 9, 2020"
"Auberge de la Halle","1094920","Lovely lunch","We were in a tour group and had a cheese fondue lunch booking here which i find to be a charming, cosy restaurant. I guess that the fondue must have gruyere in it. Also it has a tinge of wine flavor. Servings were generous and we all loved the potatoes which were small sized and really tasty with an earthiness to it. Service was good. If you are in Gruyere, do try Auberge de la Halle.",5,,"May 11, 2020"
"Auberge de la Halle","1094920","Nice food and cosy place","We got a table for 4 by the window overlooking the beautiful view.
The staff was nice and the food very good.
We had shallots fondue, delicious, soupe du chalet filling and tasty and salade gruyèrienne, crispy leaves with cheese and ham, all delicious.
Meringue, double cream and raspberries perfect and a crème brûlée excellent as well.
Good address in Gruyères!",4,,"March 11, 2020"
"Auberge de la Halle","1094920","Sehr angenehm","Die Preise sind gerechtfertigt und nicht überrissen für ein Touristendorf.
Die Bedienung ist sehr freundlich jnd das Essen war sehr lecker und toll angerichtet.",5,,"March 1, 2020"
"Auberge de la Halle","1094920","Trevligt bemötande","Trevligt bemötande när vi kom. Vi hade ingen reservation men dom löste det smidigt. Maten: Ostfondue såklart. En liten sallad vid sidan var väldigt gott.",5,,"February 8, 2020"
"Auberge de la Halle","1094920","Amazing Fondue","The staff were very nice and helpful even though we didn't have a reservation. I had moitie-moitie fondue here and it was truly amazing. This was the first time I tried potatoes with fondue. The onions and pickles in vinegar gave a salty crunch to the meal.

Will definitely visit again if I get the chance.",5,,"January 25, 2020"
"Auberge de la Halle","1094920","Almorzamos en la Terraza","Recorriendo la calle principal,, nos encontramos con este lugar para almorzar con la famosa Fondeau. Muy buena. Nos atendieron de maravillas. Lo recomiendo !!",4,,"January 21, 2020"
"Auberge de la Halle","1094920","Petit tour à Gruyère entre potes après Nouvel an","Nous sommes allés manger une bonne fondue, très bonne! Les röstis parfait! De plus le cadre est vraiment sympathique. Un petit conseil: vous devriez réservez avant d'y aller, car il y a pas mal de monde. Au plaisir de revenir.",5,,"January 2, 2020"
"Auberge de la Halle","1094920","Super repas entre amis","Cadre super dans un joli restaurant avec une vue magnifique sur les montagnes, service super et repas délicieux.

Restaurant à recommander. Super",5,,"November 16, 2019"
"Auberge de la Halle","1094920","otimo","Fomos almoçar no La halle. Delicia de almoço tudo muito típico da Suica..A cidade é muito bonitinha e o almoço foi ótimo bem servido e donos muito atenciosos e simpáticos.",5,,"November 6, 2019"
"Auberge de la Halle","1094920","Fondue en famille","Personnel aimable et accueillant.
Nous y avons mangé le 1er novembre au soir sans avoir réservé.
On nous a informé qu'il y aurait de l'attente...que nous n'avons pas vu !
La fondue était très bonne, je recommande !",5,,"November 3, 2019"
"Auberge de la Halle","1094920","Klein aber fein","Das Restaurant liegt in dem kleinen Städtchen ist gut gelegen. Vom Restaurant aus hat man eine schöne Aussicht über Gruyere. Das Essen ist sehr gut, nach Schweizer Traditionen. Es ist gemütlich und heimelig. Die Preisleistung stimmt mit den Portionen. Die Speisekarte bietet viele abwechslungsreiche Mahlzeiten.",4,,"October 13, 2019"
"Auberge de la Halle","1094920","Fondue","Week-end en famille à Gruyère. Nous étions une grande tablée nous avons goûté à toutes les fondues aussi bonnes les unes que les autres. Portion conséquentes. Service agréable. Je recommande",5,,"October 13, 2019"
"Auberge de la Halle","1094920","Dîner en amoureux","Très bon restaurant typique de Gruyères : Bon accueil, très bonne nourriture et prix raisonnables bref super!",4,,"October 1, 2019"
"Auberge de la Halle","1094920","Gemütlicher Aufenthalt mit toller Aussicht","Das Essen ist traditionell und natürlich mit dem lokalen Käse in allen Varianten verfeinert :-)
Am Fenster hatten wir einen tollen Ausblick ins Tal.",4,,"October 1, 2019"
"Auberge de la Halle","1094920","Touristic but really good","We visited the restaurant with my family for our lunch during the visit to the gruyères village , the restaurant seems really touristic but we had a great service from a nice and pleasant lady and the fondue which we tasted was really nice and not so heavy, it worths a visit 100%.",5,,"September 16, 2019"
"Auberge de la Halle","1094920","Très bon!","Restaurant avec charme, très bonne cartes avec plats typiques de la region et produits régionales!
Acceuil, personnels et services excellents! J'y suis allé plusieurs fois et jamais eu de fausses notes! Salutations à Afrim et son père ;)",5,,"September 2, 2019"
"Auberge de la Halle","1094920","VACACIONES ESTIVALES","Hemos cenado en este establecimiento una Fondue Moitie-Moitie que es queso Gruyere.
He de reconocer que no soy gran amante de los quesos y hoy he tenido el bautismo.
Estaba esplendida, con ello ya lo he dicho todo
La persona que nos atendió muy ambale y atenta.
He de comentar que la cantidad que sirven para dos personas nos pareció exagerada dado que facilmente pueden comer cuatro.
Caso de visitar el pueblo no dejeis de ir, muy recomendable y las vistas desde el comedor del fondo son magnificas",4,,"August 21, 2019"
"Auberge de la Halle","1094920","Excellent rosti","We had tried fondue many years before, so went with the rosti instead. Very filling, with probably unhealthy levels of cheese!. Staff very friendly and helpful.",4,,"August 9, 2019"
"Auberge de la Halle","1094920","Excellent et sympatique","Le restaurant est typique. La terrasse à l'arrière vous offre une vue superbe sur les montagnes et la vallée de l'Intyamon. J'ai dégusté des crevettes au safran délicieuses et le tartare est parfait. Qualité prix parfait.",5,,"August 7, 2019"
"Auberge de la Halle","1094920","Touristy? Yes, but delightful, generous, and worth it!!","You don't trek up the hill to the old town of Gruyere to discover some hidden restaurant that nobody else knows about! This is a 'tourist destination,' and for good reason... a delightfully quaint, beautiful little village, all 'pedestrian,' and ready for the tourists! But, that aside, they seated us immediately outside (It was a lovely summer afternoon) and we had the classic 'fondue' meal... and instead of the 'skimpy' fondue restaurants we've had a few times in the States, there was a LOT of cheese! Great meal, great service, good value, and a fun afternoon!!",4,,"August 3, 2019"
"Auberge de la Halle","1094920","Sehr gemütlich","Freundlich, familienfreundlich, sehr feines Essen, abwechslungsreich, familiär, gemütlich, immer gerne...",5,,"July 29, 2019"
"Auberge de la Halle","1094920","Excellent","Choisi au hasard, quel coup de chance !
La planchette charcuterie fromage est très bien servie, les rösti copieux et excellents, le café servi avec une merveille de coupelle en chocolat au lait pleine de double crème.
Service agréable, cadre sympathique...
Une bonne surprise !",5,,"July 27, 2019"
"Auberge de la Halle","1094920","Gut bürgerlich","Wir haben dort lecker gegessen (ich eine typisch regionale Suppe und mein Mann Rindstournedos auf heissem Stein). Die Serviceangestellte war sympathisch und aufmerksam. Alles gut und empfehlenswert :)",4,,"June 30, 2019"
"Auberge de la Halle","1094920","Week-end Pentecôte 2019","Restaurant typique et de charme. Très belle vue. Cuisine du terroir. Bonne cuisine. Au centre de la ville de gruyères.",5,,"June 9, 2019"
"Auberge de la Halle","1094920","Great place for Cheese fondue and raclette","We were there for lunch and had Cheese raclette. We enjoyed the food and the service. Nina was friendly and courteous.",5,,"June 6, 2019"
"Auberge de la Halle","1094920","Excellent endroit, ambiance ""vieux bistrot""","Les plats étaient bien présentés et c'était très bon. Notre sommeillère était très sympathique, malgré le stress d'un dimanche à midi. Les prix sont corrects pour Gruyères et nous avons apprécié le cadre.",4,,"May 7, 2019"
"Auberge de la Halle","1094920","Good","I had dinner here recently while in Gruyere for a corporate event. This is a quaint little restaurant. View out the back window is lovely. We had salad, fondue and berries with cream for dessert which was very fitting for a visit to Gruyere.",4,,"May 7, 2019"
"Auberge de la Halle","1094920","Excellent food, good views, nice service","Stuffed Morel mushrooms (stuffed with veal) are absolutely wonderful! Salad also very nice.Helpful service with a smile too.",4,,"May 6, 2019"
"Auberge de la Halle","1094920","Ottima raclette","Il mio compagno ha ordinato una raclette ed era tutto ottimo e abbondante (a prezzi medi). Io ho preso i maccheroni al formaggio Gruyere, porzione abbondantissima e gustosa. Atmosfera molto intima e carina. Buon rapporto qualità/prezzo, tenendo conto che si è in Svizzera.",4,,"April 30, 2019"
"Auberge de la Halle","1094920","Cadre sympathique !!!","Globalement, pour nous, c’est correct, entre moyen et très bien. C’est du niveau des autres restos à proximité. Les plats assez bons et assez copieux sauf peut-être la fondue moitié-moitié pour une personne ou les quantités semblent un peu justes. Les prix un peu élevés comme dans tout le village. La patronne est sympathique et le cadre chaleureux. Belle vue sur les jardins du château.",3,,"April 19, 2019"
"Auberge de la Halle","1094920","Pas de service","Les tables de la terrasse ne sont pas nettoyées. Quand enfin la serveuse vient s'en occuper, elle nettoie la moitié, laisse un chiffon sale sur la table, des pelures de pomme de terre, des bouts de frite et revient avec des sets de table, sans plateau pour continuer à nettoyer. On est parti, merci l'hygiène.",1,,"March 25, 2019"
"Auberge de la Halle","1094920","Très bon repas","Très bon accueil, service excellent, les fondues et raclette sont très bonnes, ambiance décontractée, le cadre est sympa, on passe un moment convivial en se régalant !",4,,"March 4, 2019"
"Auberge de la Halle","1094920","Fondue avec vue","Si vous réservez assez tôt, vous aurez la chance de disposer d'une table près des fenêtres et ainsi d'avoir une belle vue. Malgré une petite incompréhension sur la commande du vin, je trouve que le service a été efficace, rapide et sympathique.
Du côté de la fondue moitié-moitié, onctueuse et bonne. Cela fait plaisir de voir que des pommes de terre sont servies d'office en même temps que le pain.
Bon rapport qualité prix par rapport à d'autres restaurant plus cher dans le village.",4,,"March 2, 2019"
"Auberge de la Halle","1094920","Fondue, salads, and wine","Came here for dinner, staying in Gruyeres. The place is warm and service is very good. Typical Swiss flavors and menu, and a bit pricy for USA standards but what can you expect?

Fondue came with bread and potatoes, and a couple sweet pickles. Potatoes were perfectly cooked (boiled). I ordered spaghetti Bolognese which was good (only so much Fondue a person can eat), and we all enjoyed salads beforehand. Kids ordered the hamburger (nothing special), and the soft drinks and Romanette lemonade (as with all of Switzerland) weren't worth the cost at 4.50CHF for a 33CL bottle. Stick with water, or tap water (it's the Alps!)",4,,"February 24, 2019"
"Auberge de la Halle","1094920","Bons fromages","On a beaucoup de choix pour déjeuner dans cette auberge avec une belle vue: hamburgers, frites, pâtes, raclettes, fondues... Très bon mais énormément de fromage. Bien copieux.",4,,"February 22, 2019"
"Auberge de la Halle","1094920","Comme dans un film","Pris dans une tempête de neige, trempés et transis, nous nous sommes réfugiés dans cet établissement puis, charmés, en guise de déjeuner, nous avons commandé une fondue 100% Vacherin, servie avec des pommes de terre. Malgré son apparence, elle est moins ""lourde"" que la fondue traditionnelle, car préparée à feu doux et sans une goutte de vin, ce qui permet …. de boire un peu plus de fendant … sans avoir la tête qui tourne; que du bonheur !",4,,"February 4, 2019"
"Auberge de la Halle","1094920","Bon choix de fondues","Ce restaurant chaleureux et idéalement situé dans la zone piétonne propose plusieurs spécialités locales: fondues au fromage, aux bolets, à l’échalote, à la truffe, etc. Et aussi raclette, röstis et menu enfant. La fondue est très bonne et servie avec pain et pommes de terre. Le personnel est très accueillant et souriant. Je le recommande pour déguster les spécialités locales!",4,,"December 29, 2018"
"Auberge de la Halle","1094920","Супер Фондю","Заведение в швейцарском стиле, вкусное фондю трюфельное, к которому также подают молодой картофель, маринованы лучок и огурчики, также также понравилось оригинальное блюдо - приносят сырые кусочки говядины, горячие камни( плита) на которую сам выкладываешь мясо и получается мини стейк , камень очень долго остывает ( 40 минут сидели - и камень не остыл) - стоимость этого блюда 49 франкоа",5,,"December 25, 2018"
"Auberge de la Halle","1094920","A eviter pour prendre une boisson chaude","Thé en sachet basique. Chocolat chaud en sachet à faire soit même pour presque 5francs.
Accueil pas spécialement agréable. C'est touristique et rentable.",2,,"December 25, 2018"
"Auberge de la Halle","1094920","Restaurant typiquement suisse","Bonne accueil, belle carte, repas servit rapidement malgré le monde. Belles assiettes, et nourriture fraîche et gourmande.",4,,"December 15, 2018"
"Auberge de la Halle","1094920","repas traditionnel","Très bonne fondue, la raclette est excellente mais servie SANS charcuterie.Il faut commander une planche de charcuterie et de fromage (!) pour accompagner sa raclette.
Dommage pour le budget 27 CHF d'accompagnement en plus.
Service correct mais pas très sympathique.",3,,"December 5, 2018"
"Auberge de la Halle","1094920","Delicious croustillant","When visiting Gruyeres, we had a great lunch at Auberge de la Halle. We had Croustillant, which is a kind of rösti with bacon, ham and potatoes covered with melted Gruyere cheese. Very tasty! Service was OK and the beer excellent.",4,,"December 5, 2018"
"Auberge de la Halle","1094920","Very nice time","We had a very nice lunch here, the food was very good and the service was great. If you like cheese based dishes then you will love it here!",4,,"November 11, 2018"
"Auberge de la Halle","1094920","Toujours au top","On est de la région, alors Gruyères et ses pièges à touristes, on évite. Mais à la Halle, c'est différent et on y retourne volontiers. Les mets sont typiques, de très bonne qualité et le rapport qualité-prix fait plaisir! Le service y est également agréable. On recommande!",5,,"November 4, 2018"
"Auberge de la Halle","1094920","Urig und typisches Restaurant in Gruyers","Wir waren mit einer Gruppe, wegen eines Anlasses, dort. Der Veranstalter hatte reserviert. Das war auch gut so, denn an dem Tag war schönes Wetter und Gruyers und die Restaurants alle voll. Die Auberge de la Halle ist ein typisches und uriges Restaurant. So wie man es sich in Gruyers eben vorstellt. Etwas robuster und einfacher. Wir waren im zweiten Stock, unten muss es noch uriger sein. Wir haben natürlich Käse Fondue gegessen, welches sehr lecker war und mit Cornichons, Silberzwiebelchen und feinen Pellkartoffeln serviert wurde. Dazu gab es natürlich frisch gebackenes Brot. Sehe lecker. Das Fondue wurde zwei mal neu aufgefüllt, vermutlich hätten wir noch mehr bekommen, wenn wir gewollt hätten. Wie hatten eine schöne Zeit.",4,,"November 2, 2018"
"Auberge de la Halle","1094920","Attente très longue","Plus d'une heure datte pour être servis un lundi midi, une seule serveuse en salle, nous ne reviendrons pas",1,,"October 22, 2018"
"Auberge de la Halle","1094920","Super","Fondue hyper bien et accueil vraiment très pro. Vue panoramique depuis la salle intérieure - je recommande chaudement - Le menu standard notamment",5,,"September 30, 2018"
"Auberge de la Halle","1094920","Bien servicio, buena “ventilación” y a precio ajustado","Paramos a comer en Gruyères para que mi mujer se pudiera dar un homenaje y comerse una raclette individual, ya que yo odio el queso en todas sus formas, y sobretodo, su olor me pone enfermo.

La terraza estaba llena y entramos al comedor con nuestro perro, y nos encontramos con otras familias comiendo con los perros bajo la mesa, la mayoría “disfrutando” con fondues y raclettes. Mi mujer pidió lo comentado y yo una hamburguesa con patatas que estaba rica.
De lo que comió mi mujer no puedo opinar porque no soy objetivo, pero a ella le gusto mucho.

He de decir que aunque odio el queso, pude comer sin demasiados problemas rodeado de fondues y raclette, por lo que todos los que compartáis mi fobia podéis ir sin problemas.

También tomamos postres que están muy ricos, y lo mejor de todo, al pagar el precio estaba muy ajustado para ser un de los pocos restaurantes que tiene un pueblo tan turístico.",5,,"September 23, 2018"
"Auberge de la Halle","1094920","À faire absolument !","La meilleure fondue que j’ai pu goûter !
Dans un cadre chaleureux et agréable, accompagné d’un service au top !
La fondu au Vacherin, gruyère et truffes est une pure tuerie !!!

LE restaurant à faire quand on vient à Gruyère !",5,,"August 27, 2018"
"Auberge de la Halle","1094920","En couple","Bon repas, excellente atmosphère, et super service
Rien à signaler de plus si ce n'est ma recommandation
la tranche de veau!!!",5,,"August 26, 2018"
"Auberge de la Halle","1094920","Buena comida típica","Teniendo en cuenta que Gruyeres es un pueblo 100% turístico este es un buen restaurante para disfrutar de comida típica suiza.
Un lugar acojedor con buen trato. El precio es un poco elevado pero correcto",4,,"August 22, 2018"
"Auberge de la Halle","1094920","Rösti with bacon delicious - meatless also possible","Mid-August is fortunately not quite high season. At 12:30 we took a table inside (quieter) and chose the rösti with bacon - delicious! Hash browns on the bottom, melted Gruyere cheese next, topped with a lot of well-cooked (not raw, not hard) bacon and a fried egg. Had to take some home. A vegetarian version is also available but I didn't check out the ingredients. ... The service was fine on this day, no complaints, friendly personnel. I did use my French but when I failed our waitress understood my English too.",4,,"August 17, 2018"
"Auberge de la Halle","1094920","A Quiet Dinner on the Street","It was late afternoon and the museums and castle had just closed so we decided to have an early dinner. We were with Swiss friends so translating wasn't an issue for us. We had a nice, leisurely dinner and were on our way. Good service...Good food.",4,,"August 15, 2018"
"Auberge de la Halle","1094920","Очень Милый Ресторан!","Мы были проездом в деревушке Грюйер и после Экскурсии по замку, ещё немного погуляли по городу. Это место приглянулось нам сразу, потому что интерьер заведения выполнен в местном «савойском» стиле. Также с обоих сторон ресторана, открывается отличный вид – на горы и на город. Внутри немного душно, зато снаружи просто супер. Подают разные вкусные штуки например фондю или раклет. Было очень вкусно и красиво. Персонал ресторана очень добрый и никто никогда не забывает о вашем столике. Всем рекомендую!",5,,"August 15, 2018"
"Auberge de la Halle","1094920","Ne pas se fier à la carte affichée à l'entrée !","Ayant réservé car nous avions vu notamment un menu entrée-plat-dessert à l'entrée, surprise uniquement des plats à la carte sur les menus en salle. Quand on interroge les serveuse, réponse laconique :""il n'y a plus de menu,on ne les fait plus, il faut qu'on pense à les enlever à l'entrée"". Franchement très limite, pour ne pas dire plus... Il a donc fallu se rabattre sur les plats à la carte, avec pour ma part une salade gruerienne pas mauvaise mais gâchée par une sauce toute faite. Dommage, dommage...",2,,"August 13, 2018"
"Auberge de la Halle","1094920","Pas assez copieux","Petit diner en terrasse à Gruyère. Nous avons fait fondue ainsi que l’assiette composée de charcuterie, gruyère et vacherin.
La fondue était bonne mais n’était pas la meilleure que j’ai pu déguster en Suisse.
La charcuterie était plutôt bonne.
Principal point d’amélioration serait pour moi la tailles des portions qui sont quand même un peu light... du coup on reste un peu sur notre faim.
Tarif, 25chf la fondue 50/50, 24chf pour l’assiette mixte... cela reste correct.
Les desserts sont eux un peu chers (16chf pour la meringue double crème)... mais bon, ne pas oublier que vous êtes en Suisse.
Service agréable et professionnel.
",3,,"August 12, 2018"
"Auberge de la Halle","1094920","Fondue au top","En ballade dans la ville de Gruyère et cherchant un Resto pour manger, c'est ici qu'on s'est arrêté, on a commandé une fondue à l'échalote un vraie délice on s'est régalé, le pain , les pommes de terre. On avait un peu de mal et une serveuse nous a gentillement appris les techniques de la fondue!!! Même les enfants voulaient y faire.",3,,"August 10, 2018"
